id,name,proper,bf,ra,dec,mag,ci,dist,x,y,z,spect,con
25644,,,,5.48991300,-3.44639400,5.800,1.149,151.057400,20.076044,149.441936,-9.080775,K1III...,Ori
25673,31    Ori,,31    Ori,5.49555000,-1.09223900,4.710,1.592,155.763200,20.507341,154.378852,-2.969161,K5III,Ori
25687,,,,5.49854800,1.78926000,5.770,-0.192,438.596500,57.385609,434.610558,13.694480,B2V,Ori
25704,,,,5.50263200,-47.07765500,5.460,0.615,44.130600,3.902204,29.798910,-32.315944,G3IV,Pic
25705,17    Cam,,17    Cam,5.50283500,63.06722000,5.430,1.704,288.184400,16.941769,129.427450,256.927348,M1III,Cam
25726,,,,5.50726800,15.36044900,5.930,0.103,77.579500,9.623274,74.186557,20.550039,A3Vn,Ori
25749,32    Ori,,32    Ori,5.51307000,5.94813900,4.200,-0.143,92.850500,11.740832,91.601407,9.621952,B5V,Ori
25752,,,,5.51351400,41.46199400,5.990,1.112,128.866000,12.266302,95.789455,85.325239,K0IIIp,Aur
25788,10    Lep,,10    Lep,5.51878500,-20.86365900,5.530,0.012,83.263900,9.776006,77.187625,-29.654019,A0V,Lep
25794,Eps Col,,Eps Col,5.52020900,-35.47051900,3.860,1.130,80.710300,8.234768,65.213718,-46.834868,K1II/III,Col
25796,33    Ori,,33    Ori,5.52070300,3.29213300,5.460,-0.176,348.432100,43.534515,345.122330,20.009402,B1.5V,Ori
25822,,,,5.52666600,-45.92531700,5.860,1.349,168.067200,14.449822,116.010373,-120.745190,K3III,Pic
25853,Gam Men,,Gam Men,5.53131800,-76.34096400,5.180,1.130,31.357800,0.906183,7.349405,-30.471440,K4III,Men
25858,36Ups Ori,,36Ups Ori,5.53218300,-7.30153700,4.620,-0.261,877.193000,106.296082,863.562613,-111.483545,B0V,Ori
25865,Mintaka,Mintaka,34Del Ori,5.53344500,-0.29909200,2.250,-0.175,212.314200,25.868117,210.729667,-1.108306,O9.5II,Ori
25880,119    Tau,,119    Tau,5.53687500,18.59423400,4.320,2.060,549.450500,62.986531,516.946545,175.200013,M2Ib,Tau
25883,,,,5.53726200,17.05812800,5.500,-0.004,917.431200,105.992768,870.643279,269.120913,B7III,Tau
25915,,,,5.54482000,-1.59183100,5.340,-0.188,478.468900,56.860343,474.892638,-13.291453,B1IV,Ori
25919,25Chi Aur,,25Chi Aur,5.54546500,32.19202200,4.710,0.281,100000.000000,10046.583496,84028.272688,53275.843950,B5Iab,Aur
25920,Arneb,Arneb,11Alp Lep,5.54550400,-17.82228900,2.580,0.211,680.272100,76.877195,643.047236,-208.208000,F0Ib,Lep
25928,,,,5.54761300,-38.51337100,5.450,1.224,52.826200,4.883981,41.044979,-32.894725,K2/K3III,Col
25936,,,,5.54987300,-64.22751700,5.340,1.039,71.022700,3.630588,30.666449,-63.957989,G8/K0III,Dor
25954,,,,5.55204900,-35.13937600,5.750,1.085,78.926600,7.551743,64.099366,-45.427654,K0III,Col
25998,,,,5.55873500,-1.15607300,5.360,-0.175,450.450500,51.911120,447.357206,-9.088251,B1V,Ori
25999,120    Tau,,120    Tau,5.55878600,18.54023100,5.670,-0.022,476.190500,52.033993,448.468300,151.414627,B2IV-Ve,Tau
26004,Bet Dor,,Bet Dor,5.56042100,-62.48982500,3.760,0.640,308.642000,16.370231,141.620663,-273.743541,F6Ia,Dor
26028,35    Ori,,35    Ori,5.56507900,14.30557800,5.600,-0.118,136.798900,15.060643,131.698816,33.802141,B3V,Ori
26044,,,,5.56779100,-1.47025300,5.920,1.535,209.643600,23.663317,208.235188,-5.379045,K5III,Ori
26061,38    Ori,,38    Ori,5.57132600,3.76689500,5.320,0.051,84.602400,9.454252,83.888521,5.558153,A2V,Ori
26104,,,,5.57910600,-73.74127700,5.790,1.717,333.333300,10.262661,92.759031,-320.002287,M2/M3III,Men
26111,37Phi1Ori,,37Phi1Ori,5.58034400,9.48957900,4.390,-0.157,333.333300,36.048184,326.789901,54.956117,B0IV...,Ori
26132,,,,5.58361300,-6.00927000,5.670,-0.228,826.446300,89.418431,817.026643,-86.520168,B1Vvar,Ori
26134,,,,5.58407800,-6.00202700,4.780,-0.248,495.049500,53.503643,489.420150,-51.764207,B0.5V,Ori
26142,Meissa,Meissa,39Lam Ori,5.58563300,9.93415800,3.390,-0.160,336.700300,35.907504,329.702779,58.086365,O...,Ori
26150,,,,5.58701100,10.24009300,5.600,0.149,343.642600,36.491747,336.194507,61.090566,B9IIIMNp...,Ori
26154,,,,5.58763100,-33.07972400,5.760,1.120,92.421400,8.344159,76.990476,-50.444321,K0III,Col
26155,41The1Ori,,41The1Ori,5.58772800,-5.38731500,4.980,0.000,100000.000000,10724.717134,98978.942834,-9388.789872,O7,Ori
26156,41The1Ori,,41The1Ori,5.58790700,-5.38969600,5.130,0.020,100000.000000,10720.045860,98979.056370,-9392.926910,O6pe,Ori
26170,43The2Ori,,43The2Ori,5.58969500,-5.41606000,4.980,-0.097,473.933600,50.584197,469.098632,-44.733371,O9.5Vpe,Ori
26172,42    Ori,,42    Ori,5.58976800,-4.83835800,4.580,-0.183,271.002700,28.945888,268.481412,-22.857731,B2III...,Ori
26176,Hatysa,Hatysa,44Iot Ori,5.59055100,-5.90990100,2.750,-0.210,714.285700,76.014147,706.411475,-73.546040,O9III,Ori
26182,121    Tau,,121    Tau,5.59086900,24.03958900,5.370,-0.092,169.491500,16.547968,153.903632,69.045457,B2.5IV,Tau
26203,45    Ori,,45    Ori,5.59430100,-4.85606700,5.240,0.269,110.253600,11.646256,109.238698,-9.333282,F0III,Ori
26246,Alnilam,Alnilam,46Eps Ori,5.60355900,-1.20192000,1.690,-0.184,606.060600,62.775122,602.666910,-12.712683,B0Ia,Ori
26279,,,,5.60978400,54.42865800,5.740,1.671,228.833000,13.575297,132.421847,186.130899,M0III,Aur
26280,,,,5.60991500,-6.06475200,5.710,-0.212,471.698100,47.818914,466.614462,-49.836032,B1V...,Ori
26301,40Phi2Ori,,40Phi2Ori,5.61510800,9.29067300,4.090,0.951,36.023100,3.576264,35.371090,5.815826,G8III-IV,Ori
26317,122    Tau,,122    Tau,5.61770400,17.04032400,5.530,0.237,48.590900,4.641984,46.225560,14.239412,F0V,Tau
26321,,,,5.61788400,11.03500500,5.970,1.592,251.889200,24.691187,245.994845,48.213589,K4II SB,Ori
26330,Pi  Men,,Pi  Men,5.61916000,-80.46912200,5.650,0.600,18.315000,0.301659,3.017555,-18.062272,G3IV,Men
26331,,,,5.61912300,26.92447300,5.830,-0.075,154.798800,13.739553,137.333765,70.095350,B9IV-V,Tau
26386,Tianguan,Tianguan,123Zet Tau,5.62741300,21.14254900,2.970,-0.148,136.425600,12.391949,126.637551,49.207351,B4IIIp,Tau
26395,Nu 2Col,,Nu 2Col,5.62906100,-28.68969000,5.280,0.486,40.799700,3.470279,35.622500,-19.586704,F5V,Col
26422,,,,5.63364400,7.54142000,5.870,-0.061,239.234400,22.712071,236.075236,31.397834,B8III,Ori
26470,,,,5.64388100,-6.57395900,5.960,-0.216,411.522600,38.059481,407.041473,-47.113446,B1.5IV,Ori
26471,26    Aur,,26    Aur,5.64391300,30.49241200,5.400,0.450,173.611100,13.926047,148.950481,88.094492,A2V + GIII,Aur
26480,,,,5.64542400,-40.70730600,5.810,-0.078,134.770900,9.469986,101.723410,-87.896940,B8V,Col
26484,48Sig Ori,,48Sig Ori,5.64576900,-2.60006900,3.770,-0.190,328.947400,30.430713,327.196967,-14.922443,O9.5V...,Ori
26497,49    Ori,,49    Ori,5.64807900,-7.21282900,4.770,0.139,44.603000,4.071114,44.062353,-5.600145,A4V,Ori
26529,47Ome Ori,,47Ome Ori,5.65309600,4.12146700,4.500,-0.098,423.728800,38.330467,420.891434,30.453889,B3IIIe,Ori
26541,,,,5.65508700,29.21521300,5.980,0.144,324.675300,25.553405,282.219831,158.471313,B2IV-V,Aur
26559,,,,5.65865300,-3.56470400,5.990,0.294,42.571300,3.791964,42.319584,-2.646912,A8Vs,Ori
26569,Phact,Phact,Alp Col,5.66081700,-34.07410800,2.650,-0.120,80.128200,5.885917,66.110037,-44.893180,B7IV,Col
26575,125    Tau,,125    Tau,5.66227700,25.89709100,5.180,-0.150,131.061600,10.410662,117.439977,57.242014,B3IV,Tau
26584,,,,5.66384500,-32.62921600,5.440,0.913,129.366100,9.575731,108.527537,-69.754201,G6/G8III,Col
26662,Alnitak,Alnitak,50Zet Ori,5.67931300,-1.94257200,1.740,-0.199,225.733600,18.918488,224.809409,-7.651875,O9.5Ib SB,Ori
26671,,,,5.68075400,-1.12878700,4.950,-0.197,275.482100,22.993110,274.467450,-5.426942,B2IV-V,Ori
26697,,,,5.68488800,0.33775300,5.930,0.311,47.938600,3.950190,47.774621,0.282592,F0IV,Ori
26711,126    Tau,,126    Tau,5.68825500,16.53414800,4.840,-0.125,194.931800,15.234526,186.249582,55.475059,B3IV...,Tau
26800,12    Lep,,12    Lep,5.70387700,-22.37371500,5.880,0.080,304.878000,21.834451,281.080466,-116.050746,A2/A3V,Lep
26803,,,,5.70422100,-34.66781200,5.290,-0.032,131.406000,8.360558,107.753065,-74.746219,B9/B9.5V,Col
26817,,,,5.70734700,65.69764900,5.620,1.249,83.612000,2.633840,34.309648,76.202684,K5III,Cam
26820,51    Ori,,51    Ori,5.70795300,1.47462900,4.900,1.144,90.009000,6.872956,89.717105,2.316338,K1III,Ori
26860,,,,5.71497600,-6.79616800,5.970,0.447,49.950000,3.697592,49.460941,-5.910953,F3V,Ori
26900,,,,5.72268600,-18.55747500,5.730,-0.014,75.075100,5.162575,70.984287,-23.893156,A0V,Lep
27006,13Gam Lep,,13Gam Lep,5.74105700,-22.44838200,3.590,0.481,8.927000,0.558889,8.231515,-3.408750,F7V,Lep
27034,Del Dor,,Del Dor,5.74622300,-65.73552600,4.340,0.217,45.871600,1.251539,18.809293,-41.819199,A7V,Dor
27130,27Omi Aur,,27Omi Aur,5.76501200,49.82625500,5.460,0.030,126.742700,5.026870,81.607971,96.843007,A0p...,Aur
27138,Mu  Col,,Mu  Col,5.76663700,-32.30643500,5.180,-0.274,408.163300,21.063228,344.337566,-218.142285,B1IV/V,Col
27177,,,,5.77427000,-46.59718000,5.310,1.040,143.884900,5.839222,98.694143,-104.538330,K0/K1II,Pic
27183,26    Cam,,26    Cam,5.77510600,56.11557500,5.930,0.164,60.790300,1.994282,33.833156,50.466066,A4Vn,Cam
27187,,,,5.77636400,1.16819300,5.950,0.773,39.277300,2.297818,39.202111,0.800767,G4V,Ori
27198,129    Tau,,129    Tau,5.77930500,15.82249700,6.000,-0.061,225.225200,12.513036,216.330219,61.409507,B8IIIMNp...,Tau
27212,,,,5.78114900,9.52234300,5.780,0.888,91.324200,5.157504,89.917839,15.107925,G8III,Ori
27220,14Zet Lep,,14Zet Lep,5.78259500,-14.82195000,3.550,0.104,21.607600,1.188275,20.854933,-5.527610,A2Vann,Lep
27248,131    Tau,,131    Tau,5.78698700,14.48832200,5.720,0.077,104.166700,5.621401,100.697456,26.060750,A3Vn,Tau
27253,Bet Pic,,Bet Pic,5.78807900,-51.06651400,3.850,0.171,19.440100,0.677437,12.197820,-15.122127,A3V,Pic
27270,130    Tau,,130    Tau,5.79061000,17.72914100,5.470,0.301,546.448100,28.518323,519.713710,166.403062,F0III,Tau
27296,133    Tau,,133    Tau,5.79525200,13.89959900,5.280,-0.156,194.174800,10.098737,188.218531,46.644976,B2IV-V,Tau
27298,Saiph,Saiph,53Kap Ori,5.79594100,-9.66960500,2.070,-0.168,198.412700,10.444137,195.314937,-33.326707,B0.5Iavar,Ori
27318,52    Ori,,52    Ori,5.80006500,6.45415600,5.260,0.234,165.016500,8.578792,163.746456,18.549250,A5V,Ori
27367,,,,5.80970600,-4.09464800,5.970,0.639,15.176800,0.753864,15.119563,-1.083709,G4V,Ori
27399,132    Tau,,132    Tau,5.81693500,24.56753500,4.880,1.021,111.482700,4.857404,101.274086,46.350723,G8IIIvar,Tau
27414,29Tau Aur,,29Tau Aur,5.81956700,39.18107100,4.510,0.949,63.411500,2.321024,49.098662,40.061577,G8III,Aur
27442,134    Tau,,134    Tau,5.82581400,12.65132400,4.890,-0.068,76.277700,3.392778,74.348536,16.706174,B9IV,Tau
27448,,,,5.82681700,-14.48366500,5.490,0.870,82.034500,3.599933,79.345720,-20.517151,G8III,Lep
27461,Gam Pic,,Gam Pic,5.83045100,-56.16666300,4.500,1.075,54.200500,1.339002,30.148060,-45.022342,K1III,Pic
27464,,,,5.83152800,-22.97187200,5.870,0.055,170.357800,6.915695,156.695668,-66.487255,A1V,Lep
27465,Eps Dor,,Eps Dor,5.83153900,-66.90118700,5.100,-0.128,176.056300,3.045311,69.002956,-161.941932,B6V,Dor
27481,,,,5.83407900,9.87121800,5.790,0.876,109.890100,4.701270,108.161505,18.838991,G8III,Ori
27491,,,,5.83696200,4.42340600,5.960,1.361,178.253100,7.583444,177.560517,13.748026,K2III,Ori
27497,Kap Men,,Kap Men,5.83799900,-79.36136200,5.460,-0.076,87.412600,0.684233,16.123107,-85.910160,B9.5V,Men
27514,135    Tau,,135    Tau,5.84136300,14.30560800,5.540,1.006,97.087400,3.906011,93.996147,23.989801,G9III:,Tau
27519,,,,5.84167400,2.02470000,5.970,0.953,316.455700,13.105055,315.986557,11.180485,G8III+...,Ori
27552,,,,5.84811700,-52.10887300,5.160,0.960,78.616400,1.919378,48.245124,-62.042435,G8III,Pic
27559,Wazn,Wazn,Bet Col,5.84932900,-35.76830900,3.120,1.146,26.730800,0.855327,21.672805,-15.624858,K1.5III,Col
27560,,,,5.84947500,27.96786100,5.600,0.978,107.066400,3.725485,94.488848,50.211629,G7III:,Tau
27569,31Ups Aur,,31Ups Aur,5.85067500,37.30557300,4.720,1.621,160.256400,4.981894,127.373150,97.126124,M1III,Aur
27585,15Del Lep,,15Del Lep,5.85535700,-20.87908900,3.760,0.984,34.867500,1.233354,32.555386,-12.426988,G8III/IV,Lep
27589,55    Ori,,55    Ori,5.85610700,-7.51800300,5.360,-0.195,321.543400,12.005968,318.553359,-42.070025,B2IV-V,Ori
27604,32Nu  Aur,,32Nu  Aur,5.85816600,39.14848000,3.970,1.132,70.621500,2.033173,54.730173,44.585685,K0III,Aur
27644,,,,5.86881400,-9.04190000,5.950,0.100,98.912000,3.354225,97.625627,-15.544740,A2Vn,Ori
27668,,,,5.87227600,-57.15619100,5.930,0.656,132.626000,2.404707,71.889643,-111.426081,F7IV,Pic
27673,137    Tau,,137    Tau,5.87285900,14.17178700,5.600,-0.053,130.039000,4.195905,126.011524,31.837438,B9p...,Tau
27678,,,,5.87316800,19.86784900,5.960,0.549,343.642600,10.729338,323.010470,116.787567,B9V + G,Ori
27681,56    Ori,,56    Ori,5.87401100,1.85513400,4.760,1.382,386.100400,12.726124,385.688226,12.499052,K2IIvar,Ori
27697,,,,5.87588300,-37.63106300,5.620,1.046,98.716700,2.539872,78.138512,-60.274087,K1III,Col
27741,Lam Col,,Lam Col,5.88524500,-33.80136100,4.880,-0.154,102.564100,2.560109,85.189583,-57.058132,B5V,Col
27761,136    Tau,,136    Tau,5.88879000,27.61226200,4.560,-0.008,129.701700,3.345638,114.880414,60.114815,A0V,Tau
27821,,,,5.90165800,-63.08962700,4.650,1.022,26.246700,0.305734,11.875322,-23.404792,K1III/IV,Dor
27844,54Chi1Ori,,54Chi1Ori,5.90638600,20.27617400,4.390,0.594,8.663300,0.199145,8.123910,3.002187,G0V,Ori
27869,,,,5.91211900,-11.77419200,5.620,1.523,203.252000,4.577450,198.923551,-41.474768,K3 comp,Lep
27870,,,,5.91223200,0.96861500,5.990,1.328,268.096500,6.158769,267.987628,4.532098,K0III,Ori
27878,,,,5.91391600,-52.63548100,5.290,0.295,34.698100,0.474544,21.052513,-27.577916,F0Ve...,Pic
27880,30Xi  Aur,,30Xi  Aur,5.91410700,55.70694700,4.960,0.052,73.046000,0.925394,41.145542,60.348077,A2V,Aur
27886,,,,5.91458000,-39.95785700,5.550,1.515,155.279500,2.661559,118.995401,-99.724874,M0III,Col
27896,57    Ori,,57    Ori,5.91574600,19.74961400,5.920,-0.145,558.659200,11.596881,525.670066,188.776762,B2V,Ori
27902,31    Cam,,31    Cam,5.91606300,59.88836700,5.200,0.010,143.678200,1.583833,72.063980,124.288743,A2V,Cam
27904,,,,5.91638700,31.70149600,5.900,0.144,84.961800,1.582202,72.267800,44.646806,A5IV,Aur
27919,Betelgeuse,Betelgeuse,58Alp Ori,5.91952900,7.40706300,0.450,1.500,152.671800,3.189296,151.364387,19.682142,M2Ib,Ori
27940,Xi  Col,,Xi  Col,5.92497500,-37.12066800,4.970,1.102,102.040800,1.597973,81.348628,-61.581503,K1IIICN...,Col
27941,,,,5.92504800,-4.61654600,5.870,1.173,96.993200,1.896957,96.660142,-7.806688,K2III:,Ori
28014,,,,5.93729600,-22.83997500,5.950,1.107,88.652500,1.341115,81.690756,-34.411355,K0/K1III,Lep
28027,Sig Col,,Sig Col,5.93915100,-31.38244000,5.520,0.382,510.204100,6.938380,435.511442,-265.687862,F2III,Col
28032,16Eta Lep,,16Eta Lep,5.94008200,-14.16770000,3.710,0.337,14.878700,0.226289,14.424355,-3.641720,F1V,Lep
28040,,,,5.94112100,9.50939600,5.970,-0.038,120.048000,1.824978,118.384412,19.833069,A0IV,Ori
28067,,,,5.94706900,11.52105800,5.890,1.111,94.607400,1.284536,92.692474,18.895791,K2III,Ori
28127,Gam Col,,Gam Col,5.95894700,-35.28328000,4.360,-0.165,266.666700,2.339512,217.669281,-154.031992,B2.5IV,Col
28165,139    Tau,,139    Tau,5.96657100,25.95391200,4.810,-0.088,476.190500,3.747114,428.148631,208.403863,B1Ib,Tau
28199,59    Ori,,59    Ori,5.97345600,1.83710800,5.890,0.223,111.731800,0.776036,111.672077,3.581922,A5me del Del,Ori
28215,,,,5.97709700,-44.03456200,5.810,1.061,362.318800,1.561862,260.473855,-251.845036,G8II,Pic
28224,60    Ori,,60    Ori,5.98043700,0.55297900,5.210,0.009,136.612000,0.699649,136.604159,1.318467,A1Vs,Ori
28230,,,,5.98145500,12.80826400,5.700,0.874,243.309000,1.151913,237.252145,53.938989,K2III...,Ori
28253,2    Mon,,2    Mon,5.98453100,-9.55825000,5.040,0.189,87.796300,0.350612,86.576934,-14.578629,A6m,Mon
28256,Eta Col,,Eta Col,5.98577800,-42.81513500,3.960,1.146,144.717800,0.395224,106.157169,-98.355400,K0III,Col
28271,,,,5.98938400,49.92454000,5.900,1.194,328.947400,0.588621,211.774164,251.709605,G5III,Aur
28287,33Del Aur,,33Del Aur,5.99211100,54.28465600,3.720,1.010,38.639900,0.046526,22.556370,31.372845,K0III,Aur
28288,Menkalinan,Menkalinan,34Bet Aur,5.99214900,44.94743300,1.900,0.077,24.869400,0.036195,17.601288,17.569058,A2V,Aur
28309,Mahasim,Mahasim,37The Aur,5.99535100,37.21258500,2.650,-0.083,50.761400,0.049188,40.426416,30.699340,A0p Si,Aur
28333,35Pi  Aur,,35Pi  Aur,5.99891700,45.93673600,4.300,1.701,230.414700,0.045456,160.242415,165.569637,M3IIvar,Aur
28342,,,,6.00093000,-3.07425300,4.530,1.202,129.032300,-0.031384,128.846834,-6.920028,K2IIIvar,Ori
28413,,,,6.01366100,-51.21631900,5.650,0.207,65.189000,-0.146010,40.832971,-50.815930,A1m...,Pic
28428,36    Aur,,36    Aur,6.01626700,47.90192300,5.710,-0.007,354.609900,-1.012422,237.729024,263.120064,B9.5p SiFe,Aur
28453,,,,6.02119400,-33.91183500,5.540,1.580,188.323900,-0.867175,156.287185,-105.069116,K5III,Col
28491,,,,6.02862700,48.95944500,5.980,1.437,242.130800,-1.191501,158.977003,182.626025,K0,Aur
28503,3    Mon,,3    Mon,6.03067300,-10.59793000,4.920,-0.128,240.384600,-1.897366,236.276842,-44.210601,B5III,Mon
28543,61Mu  Ori,,61Mu  Ori,6.03972200,9.64727600,4.120,0.170,47.505900,-0.487031,46.831940,7.961214,Am...,Ori
28604,,,,6.05433300,-26.28454400,5.030,1.335,124.688300,-1.590239,111.786418,-55.216359,K3II/IIICNv,Lep
28620,64    Ori,,64    Ori,6.05760200,19.69056100,5.140,-0.097,220.264300,-3.127264,207.361101,74.215924,B8V,Ori
28645,62Chi2Ori,,62Chi2Ori,6.06532900,20.13845200,4.640,0.236,552.486200,-8.871117,518.633356,190.215445,B2Iavar,Ori
28664,1    Gem,,1    Gem,6.06867100,23.26334100,4.160,0.835,47.551100,-0.785331,43.678266,18.780748,G7III,Gem
28673,,,,6.07041700,-6.70894100,5.190,-0.066,403.225800,-7.382210,400.396857,-47.107174,B2Vne+,Mon
28685,,,,6.07229600,-32.17243000,5.650,-0.186,308.642000,-4.944409,261.203771,-164.342754,B2V,Col
28719,,,,6.07781100,-45.07893200,5.930,0.493,26.896200,-0.386840,18.988498,-19.044838,F4V,Pup
28741,63    Ori,,63    Ori,6.08282900,5.41997000,5.670,1.047,401.606400,-8.669009,399.717042,37.933868,G7III:,Ori
28742,66    Ori,,66    Ori,6.08287800,4.15867100,5.630,1.041,100000.000000,-2163.852815,99713.229075,7251.878896,G4III,Ori
28744,17    Lep,,17    Lep,6.08309100,-16.48443500,4.920,0.196,278.551500,-5.809895,267.039134,-79.040392,Ap shell,Lep
28751,39    Aur,,39    Aur,6.08427600,42.98163500,5.900,0.358,49.726500,-0.802550,36.369897,33.901940,F3V,Aur
28782,,,,6.09084200,-10.24259600,5.880,0.374,54.914900,-1.285084,54.024767,-9.764821,F4V:,Mon
28783,,,,6.09088200,-35.51364700,5.800,0.027,83.125500,-1.609748,67.643284,-48.287467,A0V,Col
28827,,,,6.10153800,-29.75862400,5.790,0.041,85.251500,-1.967129,73.982790,-42.314372,A1V,Col
28837,18The Lep,,18The Lep,6.10259000,-14.93525400,4.670,0.046,52.966100,-1.374348,51.158602,-13.650887,A0V,Lep
28838,Eta1Dor,,Eta1Dor,6.10260300,-66.03962100,5.720,-0.024,98.619300,-1.075697,40.035390,-90.121078,A0V,Dor
28871,,,,6.10891600,-23.11084600,5.460,0.064,141.043700,-3.698469,129.671694,-55.361184,A2V,Lep
28874,40    Aur,,40    Aur,6.10974900,38.48264400,5.350,0.251,104.493200,-2.349895,81.763296,65.023872,A4m,Aur
28877,,,,6.11076000,-4.19383600,5.370,-0.122,324.675300,-9.388065,323.669989,-23.743811,B5IV,Mon
28912,,,,6.11597600,-21.81229900,5.740,1.584,384.615400,-10.840124,356.914766,-142.910470,M3II/III,Lep
28919,,,,6.11760400,-62.15458100,5.040,1.256,110.864700,-1.594154,51.759088,-98.027959,K2/K3III,Pic
28920,,,,6.11768600,-34.31202100,5.820,-0.137,312.500000,-7.951433,257.996396,-176.156138,B4Vnn,Col
28962,Elkurud,Elkurud,The Col,6.12545300,-37.25292000,5.000,-0.095,221.238900,-5.782732,176.005131,-133.923795,B8:IV,Col
28966,67Nu  Ori,,67Nu  Ori,6.12620100,14.76847200,4.420,-0.164,158.227800,-5.054138,152.917263,40.334489,B3IV,Ori
28976,19    Lep,,19    Lep,6.12823300,-19.16586600,5.280,1.661,257.069400,-8.150271,242.684014,-84.396993,M1III,Lep
28992,Pi 2Col,,Pi 2Col,6.13135000,-42.15404300,5.500,0.007,74.460200,-1.897829,55.168130,-49.972376,A0V,Col
29061,Nu  Dor,,Nu  Dor,6.14564300,-68.84340900,5.060,-0.072,91.911800,-1.264416,33.148585,-85.716867,B8V,Dor
29078,,,,6.14940700,-22.42741200,5.490,-0.010,75.528700,-2.730144,69.762945,-28.815306,A0V,Lep
29079,,,,6.14941800,2.49969200,5.700,0.067,200.803200,-7.845443,200.458965,8.757849,A3Vn,Ori
29123,,,,6.15901000,22.19026200,5.930,1.626,632.911400,-24.388878,585.527036,239.040169,K4III,Gem
29132,,,,6.15959000,-14.58461900,5.560,1.150,63.816200,-2.579622,61.706210,-16.069599,K2III,Lep
29152,3    Gem,,3    Gem,6.16221800,23.11346600,5.750,0.192,100000.000000,-3904.784075,91889.998548,39255.329025,B2.5Ib,Gem
29161,,,,6.16332200,-22.77434300,5.710,0.454,49.043600,-1.932926,45.178845,-18.984988,F5V,Lep
29173,37    Cam,,37    Cam,6.16639000,58.93569400,5.350,1.096,116.822400,-2.625082,60.223292,100.068987,G8III,Cam
29190,,,,6.16955800,-40.35379200,5.540,1.665,261.096600,-8.829402,198.775343,-169.061381,M2II/III,Col
29198,Hoerikwaggo,Hoerikwaggo,Alp Men,6.17063200,-74.75304500,5.080,0.714,10.197800,-0.119802,2.679222,-9.839152,G5V,Men
29203,Del Pic,,Del Pic,6.17164200,-54.96864500,4.720,-0.229,398.406400,-10.273101,228.464394,-326.230539,B0.5IV,Pic
29221,,,,6.17630000,-27.15434300,5.720,1.072,101.112200,-4.151006,89.871843,-46.146504,K1III,Lep
29280,Eta2Dor,,Eta2Dor,6.18750000,-65.58941700,5.010,1.599,196.463700,-3.983859,81.095404,-178.901574,M2.5III,Dor
29306,5    Gem,,5    Gem,6.19230700,24.42025300,5.830,1.110,174.216000,-7.983016,158.429396,72.025559,K0III,Gem
29315,41    Aur,,41    Aur,6.19349600,48.71098900,5.780,0.100,102.459000,-3.423416,67.521788,76.986935,A3V+...,Aur
29344,,,,6.19772600,-6.55028700,5.060,-0.201,366.300400,-18.829209,363.422040,-41.785823,B2V,Mon
29353,70Xi  Ori,,70Xi  Ori,6.19899900,14.20876500,4.450,-0.180,186.219700,-9.400594,180.278110,45.708737,B3IV,Ori
29360,68    Ori,,68    Ori,6.20037200,19.79054300,5.760,-0.071,255.102000,-12.585827,239.704902,86.373196,B9.5V,Ori
29361,69    Ori,,69    Ori,6.20091100,16.13040600,4.950,-0.149,162.074600,-8.185486,155.478891,45.028347,B5Vn,Ori
29378,,,,6.20559000,32.69338000,5.780,1.646,285.714300,-12.935525,240.100913,154.326356,M1III,Aur
29417,36    Cam,,36    Cam,6.21418200,65.71842200,5.360,1.344,219.298200,-5.054046,90.038381,199.898161,K2II-III,Cam
